record_id,title,year,stage,decision,criteria_codes,rationale,date
CAND-1821,Costing the supply chain for delivery of ACT and RDTs in the public sector in Benin and Kenya,2015,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-1822,CRIS : A Rule-Based Approach for Customized Academic Advising,2015,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-1823,Criteria for open access and publishing,2015,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-1824,Critique of the Empirical Literature on Enterprise Systems-Over a Half Decade of Research,2015,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-1825,Cross-matching Engine for Incremental Photometric Sky Survey,2015,automation,advance,search-string,"matches canonical string (term='nosql', indicator='survey')",2026-07-05
CAND-1826,Database Migration from Structured Database to non-Structured Database,2015,automation,exclude,search-string,no survey indicator in title+abstract,2026-07-05
CAND-1827,Data Management Issues in Big Data Applications,2015,automation,advance,search-string,"matches canonical string (term='nosql', indicator='overview')",2026-07-05
CAND-1828,Data Migration among Different Clouds,2015,automation,advance,search-string,"matches canonical string (term='cloud database', indicator='state of the art')",2026-07-05
CAND-1829,Data Modeling for NoSQL Document-Oriented Databases.,2015,automation,advance,search-string,"matches canonical string (term='nosql', indicator='systematic')",2026-07-05
CAND-1830,DBMS as a Cloud service: Advantages and Disadvantages,2015,automation,advance,search-string,"matches canonical string (term='cloud database', indicator='review')",2026-07-05
CAND-1831,DDAS using Kerberos with Adaptive Huffman Coding to enhance data retrieval speed and security,2015,automation,exclude,search-string,no survey indicator in title+abstract,2026-07-05
CAND-1832,Desarrollo De Aplicación Móvil Para Automatizar Las Actividades Académicas Que Realiza Un Docente En Los Niveles De Educación Básica Y Bachillerato,2015,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-1833,Design Assistant for NoSQL Technology Selection,2015,automation,advance,search-string,"matches canonical string (term='nosql', indicator='systematic')",2026-07-05
CAND-1834,Designing a Distributed Design Exploration Framework in the Inter-cloud Environment,2015,automation,exclude,search-string,no survey indicator in title+abstract,2026-07-05
CAND-1835,Design of Security Monitoring System for Geological Data Library of Hainan Province,2015,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-1836,Development of a global ~90m water body map using multi-temporal Landsat images,2015,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-1837,Development of Aids to Navigation Information System: A Case Study of Kenya Coast Waters,2015,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-1838,Development of Comprehensive Rehabilitation Information System Based on Browser/Server Structure,2015,automation,advance,search-string,"matches canonical string (term='distributed database', indicator='systematic')",2026-07-05
CAND-1839,DICE: Quality-Driven Development of Data-Intensive Cloud Applications,2015,automation,advance,search-string,"matches canonical string (term='nosql', indicator='overview')",2026-07-05
CAND-1840,Digital Documentation of Element Condition for Bridge Evaluation,2015,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-1841,Digital patient: Personalized and translational data management through the MyHealthAvatar EU project,2015,automation,advance,search-string,"matches canonical string (term='nosql', indicator='state of the art')",2026-07-05
CAND-1842,Digital Terrain Model Generation using LiDAR Ground Points,2015,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-1843,"Distributed databases - some approaches, models and current trends",2015,automation,advance,search-string,"matches canonical string (term='newsql', indicator='overview')",2026-07-05
CAND-1844,Driving Innovation in Health Systems through an Apps-Based Information Economy,2015,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-1845,Early-term birth is a risk factor for wheezing in childhood: A cross-sectional population study.,2015,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-1846,Effect of physician specialist alternative payment plans on administrative health data in Calgary: a validation study,2015,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-1847,Efficient Database Encryption Scheme for Database-as-a-Service Environment,2015,automation,exclude,search-string,no survey indicator in title+abstract,2026-07-05
CAND-1848,Efficient Finger Print Authentication on Mobile Cloud Computing-A Survey,2015,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-1849,Efficient Wetland Surface Water Detection and Monitoring via Landsat: Comparison within situ Data from the Everglades Depth Estimation Network,2015,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-1850,El marco jurídico en la prevención de riesgos laborales en el sector de la construcción : subcontratación y coordinación de actividades en las obras,2015,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-1851,Emergence of Big Data on Cloud Computing (An Insight to Current and Future),2015,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-1852,Emerging Technologies for Health Data Analytics Research: A Conceptual Architecture,2015,automation,advance,search-string,"matches canonical string (term='nosql', indicator='review')",2026-07-05
CAND-1853,Empirical Big Data Research: A Systematic Literature Mapping,2015,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-1854,Enhancing performance of Hadoop and MapReduce for scientific data using NoSQL database,2015,automation,advance,search-string,"matches canonical string (term='nosql', indicator='overview')",2026-07-05
CAND-1855,Enterprise Data Backup and Validation Strategy Selection based on Cloud Computing,2015,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-1856,Epidemiological characteristics of outbreak of healthcare-associated infections in ICUs and prevention and control measures,2015,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-1857,Estudio de factibilidad para la implementación del programa Técnico Ocupacional en Acuacultura y Gestión de Microcuencas en el Municipio de Pereira-Dosquebradas,2015,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-1858,Estudo da eficiência do modelo de recolha de resíduos urbanos indiferenciados no concelho de Penacova,2015,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-1859,"Ethnobotanical survey and biological properties of medicinal plants used for traditional maternal healthcare in Katsina State, Nigeria",2015,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-1860,Evaluating cluster configurations for big data processing: an exploratory study,2015,automation,advance,search-string,"matches canonical string (term='nosql', indicator='systematic')",2026-07-05
CAND-1861,Evaluating Online Payment Transaction Reliability using Rules Set Technique and Graph Model,2015,automation,advance,search-string,"matches canonical string (term='graph database', indicator='overview')",2026-07-05
CAND-1862,Evolving the Land Information System into a Cloud Computing Service,2015,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-1863,Factorized Databases: Past and Future Past.,2015,automation,advance,search-string,"matches canonical string (term='distributed database', indicator='overview')",2026-07-05
CAND-1864,"Factors influencing increased usage of Depot Medroxyprogesterone Acetate ( Depo-Provera ) among women in reproductive age ( WIRA ) in Nkawie , Ghana",2015,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-1865,Factors That Influence the Effectiveness of Russian Telecommunication Companies,2015,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-1866,Fault-Tolerance Techniques in Cloud Storage: A Survey,2015,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-1867,Forty and forward?,2015,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-1868,From Relational Database to Column-Oriented NoSQL Database: Migration Process,2015,automation,exclude,search-string,no survey indicator in title+abstract,2026-07-05
CAND-1869,From the Michigan Coalition to transnational collaboration: interactive research methods for the future of environmental justice research,2015,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-1870,Genfundne gravhøje i Nordjylland – Kartografiske studier,2015,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-1871,GEO HELMINTH: ANALYSIS AND ITS RELATIONSHIP WITH SANITATION - AN INTEGRATIVE REVIEW,2015,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
CAND-1872,Geometrical and Topological Modelling: A Fast Computation of Spatial 3D TLS Data Selections,2015,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-1873,Geometrical and topological modelling of caves supported by a relational database model,2015,automation,exclude,search-string,no cloud-DB term; no survey indicator in title+abstract,2026-07-05
CAND-1874,"Gestión y explotación de la información TLS de 3D a 2D y 2.5D : análisis, selección y síntesis a partir de la tecnología escáner láser terrestre",2015,automation,exclude,search-string,no cloud-DB term in title+abstract,2026-07-05
